"1924","N","ADMINISTRATIVE CHANGE","16-MAR-1998"
"1924","N","MARKETED (NOTIFIED)","31-DEC-1974"
"1926","Y","MARKETED (NOTIFIED)","23-SEP-2005"
"1926","N","ADMINISTRATIVE CHANGE","18-NOV-2004"
"1926","N","MARKETED (NOTIFIED)","31-DEC-1974"
"1929","Y","MARKETED (NOTIFIED)","19-SEP-2014"
"1929","N","ADMINISTRATIVE CHANGE","18-SEP-2014"
"1929","N","ADMINISTRATIVE CHANGE","05-MAY-2005"
"1929","N","MARKETED (NOTIFIED)","31-DEC-1974"
"1931","Y","MARKETED (NOTIFIED)","13-OCT-2009"
"1931","N","ADMINISTRATIVE CHANGE","19-MAR-2008"
"1931","N","MARKETED (NOTIFIED)","06-JUN-2007"
"1931","N","DISCONTINUED (BY COMPANY POST-MARKET)","03-AUG-2004"
"1931","N","MARKETED (NOTIFIED)","31-DEC-1974"
"1936","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1937","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1954","Y","MARKETED (NOTIFIED)","19-MAY-2004"
"1954","N","NOC ISSUED","18-MAY-2004"
"1954","N","ADMINISTRATIVE CHANGE","14-MAY-2004"
"1954","N","MARKETED (NOTIFIED)","31-DEC-1974"
"1957","Y","MARKETED (NOTIFIED)","20-DEC-2010"
"1957","N","ADMINISTRATIVE CHANGE","13-OCT-2010"
"1957","N","MARKETED (NOTIFIED)","31-DEC-1974"
"1970","Y","MARKETED (NOTIFIED)","21-DEC-2006"
"1970","N","ADMINISTRATIVE CHANGE","13-JUN-2003"
"1970","N","MARKETED (NOTIFIED)","31-DEC-1974"
"1971","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1978","N","PENDING BRAND NAME/ MANUFACTURER CHANGE","22-APR-2015"
"1978","N","NOC ISSUED","13-NOV-2014"
"1978","N","ADMINISTRATIVE CHANGE","08-OCT-2014"
"1978","N","NOC ISSUED","23-MAY-2014"
"1978","N","ADMINISTRATIVE CHANGE","29-APR-2014"
"1978","N","NOC ISSUED","21-SEP-2010"
"1978","N","ADMINISTRATIVE CHANGE","03-SEP-2010"
"1978","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1979","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1980","Y","MARKETED (NOTIFIED)","29-JUL-2002"
"1980","N","ADMINISTRATIVE CHANGE","10-MAY-2002"
"1980","N","MARKETED (NOTIFIED)","31-DEC-1964"
"1990","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1991","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1992","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1993","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1995","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1996","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1997","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1998","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"1999","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2000","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2001","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2002","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2003","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2004","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2005","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2006","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2007","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2008","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2009","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2010","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2011","Y","MARKETED (NOTIFIED)","31-DEC-1963"
"2012","Y","MARKETED (NOTIFIED)","31-DEC-1964"
"2013","Y","MARKETED (NOTIFIED)","31-DEC-1964"
"2014","Y","MARKETED (NOTIFIED)","31-DEC-1965"
"2015","Y","MARKETED (NOTIFIED)","31-DEC-1964"
"2037","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2039","Y","MARKETED (NOTIFIED)","12-MAY-2015"
"2039","N","MARKETED (NOTIFIED)","12-MAR-2015"
"2039","N","NOC ISSUED","11-MAR-2015"
"2039","N","ADMINISTRATIVE CHANGE","11-FEB-2015"
"2039","N","MARKETED (NOTIFIED)","10-SEP-2012"
"2039","N","NOC ISSUED","21-JUN-2012"
"2039","N","ADMINISTRATIVE CHANGE","01-JUN-2012"
"2039","N","MARKETED (NOTIFIED)","11-JAN-2010"
"2039","N","NOC ISSUED","11-AUG-2009"
"2039","N","ADMINISTRATIVE CHANGE","23-JUL-2009"
"2039","N","MARKETED (NOTIFIED)","02-SEP-2003"
"2039","N","NOC ISSUED","15-OCT-2002"
"2039","N","ADMINISTRATIVE CHANGE","04-OCT-2002"
"2039","N","MARKETED (NOTIFIED)","18-AUG-1998"
"2039","N","NOC ISSUED","15-MAY-1997"
"2039","N","ADMINISTRATIVE CHANGE","05-MAY-1997"
"2039","N","MARKETED (NOTIFIED)","31-DEC-1973"
"2043","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2044","Y","MARKETED (NOTIFIED)","31-DEC-1964"
"2045","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2046","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2047","Y","MARKETED (NOTIFIED)","31-DEC-1964"
"2048","Y","MARKETED (NOTIFIED)","14-NOV-2014"
"2048","N","ADMINISTRATIVE CHANGE","13-NOV-2014"
"2048","N","MARKETED (NOTIFIED)","09-JAN-2006"
"2048","N","ADMINISTRATIVE CHANGE","25-NOV-2004"
"2048","N","MARKETED (NOTIFIED)","31-DEC-1974"
"2049","Y","MARKETED (NOTIFIED)","17-JAN-2008"
"2049","N","NOC ISSUED","18-AUG-2005"
"2049","N","ADMINISTRATIVE CHANGE","03-AUG-2005"
"2049","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2058","Y","MARKETED (NOTIFIED)","15-APR-2015"
"2058","N","NOC ISSUED","14-APR-2015"
"2058","N","ADMINISTRATIVE CHANGE","19-MAR-2015"
"2058","N","NOC ISSUED","05-JUN-2012"
"2058","N","ADMINISTRATIVE CHANGE","09-MAY-2012"
"2058","N","NOC ISSUED","05-OCT-2009"
"2058","N","ADMINISTRATIVE CHANGE","16-SEP-2009"
"2058","N","MARKETED (NOTIFIED)","12-SEP-2002"
"2058","N","NOC ISSUED","16-JUL-2002"
"2058","N","ADMINISTRATIVE CHANGE","11-JUL-2002"
"2058","N","MARKETED (NOTIFIED)","09-JUN-2000"
"2058","N","ADMINISTRATIVE CHANGE","24-MAY-2000"
"2058","N","MARKETED (NOTIFIED)","08-JUN-1999"
"2058","N","ADMINISTRATIVE CHANGE","14-APR-1999"
"2058","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2059","Y","MARKETED (NOTIFIED)","15-APR-2015"
"2059","N","NOC ISSUED","14-APR-2015"
"2059","N","ADMINISTRATIVE CHANGE","19-MAR-2015"
"2059","N","NOC ISSUED","05-JUN-2012"
"2059","N","ADMINISTRATIVE CHANGE","09-MAY-2012"
"2059","N","NOC ISSUED","05-OCT-2009"
"2059","N","ADMINISTRATIVE CHANGE","16-SEP-2009"
"2059","N","MARKETED (NOTIFIED)","12-SEP-2002"
"2059","N","NOC ISSUED","16-JUL-2002"
"2059","N","ADMINISTRATIVE CHANGE","11-JUL-2002"
"2059","N","MARKETED (NOTIFIED)","09-JUN-2000"
"2059","N","ADMINISTRATIVE CHANGE","24-MAY-2000"
"2059","N","MARKETED (NOTIFIED)","08-OCT-1999"
"2059","N","ADMINISTRATIVE CHANGE","14-APR-1999"
"2059","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2064","Y","MARKETED (NOTIFIED)","28-OCT-2004"
"2064","N","ADMINISTRATIVE CHANGE","27-OCT-2004"
"2064","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2065","Y","MARKETED (NOTIFIED)","28-OCT-2004"
"2065","N","ADMINISTRATIVE CHANGE","27-OCT-2004"
"2065","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2071","Y","MARKETED (NOTIFIED)","01-NOV-2012"
"2071","N","NOC ISSUED","25-FEB-2011"
"2071","N","ADMINISTRATIVE CHANGE","08-FEB-2011"
"2071","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2072","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2087","Y","MARKETED (NOTIFIED)","10-NOV-2006"
"2087","N","ADMINISTRATIVE CHANGE","18-OCT-2005"
"2087","N","MARKETED (NOTIFIED)","15-MAY-2001"
"2087","N","ADMINISTRATIVE CHANGE","07-MAR-2000"
"2087","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2091","Y","MARKETED (NOTIFIED)","31-DEC-1974"
"2092","Y","MARKETED (NOTIFIED)","07-APR-2011"
"2092","N","ADMINISTRATIVE CHANGE","27-MAY-2010"
"2092","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2093","Y","MARKETED (NOTIFIED)","25-OCT-2011"
"2093","N","ADMINISTRATIVE CHANGE","24-JUN-2010"
"2093","N","MARKETED (NOTIFIED)","31-DEC-1974"
"2094","Y","MARKETED (NOTIFIED)","29-NOV-2010"
"2094","N","ADMINISTRATIVE CHANGE","24-JUN-2010"
"2094","N","MARKETED (NOTIFIED)","31-DEC-1974"
"2119","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2120","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2122","Y","MARKETED (NOTIFIED)","16-JAN-2006"
"2122","N","ADMINISTRATIVE CHANGE","28-APR-2004"
"2122","N","MARKETED (NOTIFIED)","31-DEC-1971"
"2126","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2133","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2138","Y","MARKETED (NOTIFIED)","06-JAN-2005"
"2138","N","NOC ISSUED","24-DEC-2004"
"2138","N","ADMINISTRATIVE CHANGE","14-DEC-2004"
"2138","N","MARKETED (NOTIFIED)","13-JUL-1998"
"2138","N","ADMINISTRATIVE CHANGE","19-SEP-1997"
"2138","N","NOC ISSUED","19-SEP-1997"
"2138","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2142","Y","MARKETED (NOTIFIED)","06-DEC-2007"
"2142","N","NOC ISSUED","17-JUN-2005"
"2142","N","ADMINISTRATIVE CHANGE","14-JUN-2005"
"2142","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2145","Y","MARKETED (NOTIFIED)","03-FEB-2009"
"2145","N","NOC ISSUED","15-SEP-2003"
"2145","N","ADMINISTRATIVE CHANGE","09-SEP-2003"
"2145","N","NOC ISSUED","17-AUG-2001"
"2145","N","ADMINISTRATIVE CHANGE","02-AUG-2001"
"2145","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2146","Y","MARKETED (NOTIFIED)","01-JAN-2001"
"2146","N","NOC ISSUED","14-NOV-2000"
"2146","N","ADMINISTRATIVE CHANGE","07-NOV-2000"
"2146","N","MARKETED (NOTIFIED)","31-DEC-1974"
"2148","Y","MARKETED (NOTIFIED)","20-MAR-2007"
"2148","N","ADMINISTRATIVE CHANGE","19-MAR-2007"
"2148","N","MARKETED (NOTIFIED)","01-FEB-2001"
"2148","N","ADMINISTRATIVE CHANGE","25-MAY-2000"
"2148","N","MARKETED (NOTIFIED)","31-DEC-1951"
"2150","Y","MARKETED (NOTIFIED)","20-MAR-2007"
"2150","N","ADMINISTRATIVE CHANGE","19-MAR-2007"
"2150","N","MARKETED (NOTIFIED)","03-MAY-2001"
"2150","N","ADMINISTRATIVE CHANGE","25-MAY-2000"
"2150","N","MARKETED (NOTIFIED)","31-DEC-1951"
"2153","Y","MARKETED (NOTIFIED)","08-FEB-2014"
"2153","N","NOC ISSUED","07-FEB-2014"
"2153","N","ADMINISTRATIVE CHANGE","30-JAN-2014"
"2153","N","NOC ISSUED","02-SEP-2005"
"2153","N","ADMINISTRATIVE CHANGE","25-AUG-2005"
"2153","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2163","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2164","Y","MARKETED (NOTIFIED)","12-MAY-2015"
"2164","N","MARKETED (NOTIFIED)","12-MAR-2015"
"2164","N","NOC ISSUED","11-MAR-2015"
"2164","N","ADMINISTRATIVE CHANGE","11-FEB-2015"
"2164","N","MARKETED (NOTIFIED)","21-SEP-2012"
"2164","N","NOC ISSUED","21-JUN-2012"
"2164","N","ADMINISTRATIVE CHANGE","01-JUN-2012"
"2164","N","MARKETED (NOTIFIED)","07-MAY-2010"
"2164","N","NOC ISSUED","11-AUG-2009"
"2164","N","ADMINISTRATIVE CHANGE","23-JUL-2009"
"2164","N","MARKETED (NOTIFIED)","11-APR-2003"
"2164","N","NOC ISSUED","15-OCT-2002"
"2164","N","ADMINISTRATIVE CHANGE","04-OCT-2002"
"2164","N","MARKETED (NOTIFIED)","18-AUG-1998"
"2164","N","NOC ISSUED","15-MAY-1997"
"2164","N","ADMINISTRATIVE CHANGE","05-MAY-1997"
"2164","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2169","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2170","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2171","Y","MARKETED (NOTIFIED)","04-NOV-1980"
"2175","Y","MARKETED (NOTIFIED)","03-JAN-2012"
"2175","N","DISCONTINUED (BY COMPANY POST-MARKET)","06-AUG-2009"
"2175","N","ADMINISTRATIVE CHANGE","05-JAN-2000"
"2175","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2178","Y","MARKETED (NOTIFIED)","28-OCT-2004"
"2178","N","ADMINISTRATIVE CHANGE","27-OCT-2004"
"2178","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2179","Y","MARKETED (NOTIFIED)","28-OCT-2004"
"2179","N","ADMINISTRATIVE CHANGE","27-OCT-2004"
"2179","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2180","Y","MARKETED (NOTIFIED)","28-OCT-2004"
"2180","N","ADMINISTRATIVE CHANGE","27-OCT-2004"
"2180","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2181","Y","MARKETED (NOTIFIED)","31-DEC-1977"
"2182","Y","MARKETED (NOTIFIED)","24-JUN-1981"
"2188","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2189","Y","MARKETED (NOTIFIED)","31-DEC-1964"
"2190","Y","MARKETED (NOTIFIED)","31-DEC-1965"
"2191","Y","MARKETED (NOTIFIED)","31-DEC-1969"
"2193","Y","MARKETED (NOTIFIED)","31-DEC-1968"
"2194","Y","MARKETED (NOTIFIED)","31-DEC-1965"
"2195","Y","MARKETED (NOTIFIED)","31-DEC-1970"
"2196","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2197","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2199","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2209","Y","MARKETED (NOTIFIED)","28-JAN-2011"
"2209","N","ADMINISTRATIVE CHANGE","26-MAY-2010"
"2209","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2210","Y","MARKETED (NOTIFIED)","17-AUG-2011"
"2210","N","ADMINISTRATIVE CHANGE","26-MAY-2010"
"2210","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2211","Y","MARKETED (NOTIFIED)","20-JAN-2011"
"2211","N","ADMINISTRATIVE CHANGE","26-MAY-2010"
"2211","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2212","Y","MARKETED (NOTIFIED)","20-JAN-2011"
"2212","N","ADMINISTRATIVE CHANGE","26-MAY-2010"
"2212","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2213","Y","MARKETED (NOTIFIED)","21-SEP-2010"
"2213","N","NOC ISSUED","03-AUG-2010"
"2213","N","ADMINISTRATIVE CHANGE","22-JUL-2010"
"2213","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2214","Y","MARKETED (NOTIFIED)","21-SEP-2010"
"2214","N","NOC ISSUED","03-AUG-2010"
"2214","N","ADMINISTRATIVE CHANGE","22-JUL-2010"
"2214","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2215","Y","MARKETED (NOTIFIED)","21-SEP-2010"
"2215","N","NOC ISSUED","03-AUG-2010"
"2215","N","ADMINISTRATIVE CHANGE","22-JUL-2010"
"2215","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2219","Y","MARKETED (NOTIFIED)","03-FEB-2009"
"2219","N","ADMINISTRATIVE CHANGE","23-SEP-2003"
"2219","N","ADMINISTRATIVE CHANGE","10-APR-2001"
"2219","N","MARKETED (NOTIFIED)","17-AUG-2000"
"2219","N","ADMINISTRATIVE CHANGE","28-MAY-1998"
"2219","N","MARKETED (NOTIFIED)","31-DEC-1958"
"2220","Y","MARKETED (NOTIFIED)","03-FEB-2009"
"2220","N","ADMINISTRATIVE CHANGE","23-SEP-2003"
"2220","N","ADMINISTRATIVE CHANGE","10-APR-2001"
"2220","N","MARKETED (NOTIFIED)","18-AUG-2000"
"2220","N","ADMINISTRATIVE CHANGE","28-MAY-1998"
"2220","N","MARKETED (NOTIFIED)","31-DEC-1962"
"2221","Y","MARKETED (NOTIFIED)","03-FEB-2009"
"2221","N","ADMINISTRATIVE CHANGE","23-SEP-2003"
"2221","N","ADMINISTRATIVE CHANGE","10-APR-2001"
"2221","N","MARKETED (NOTIFIED)","01-NOV-2000"
"2221","N","ADMINISTRATIVE CHANGE","28-MAY-1998"
"2221","N","MARKETED (NOTIFIED)","31-DEC-1966"
"2222","Y","MARKETED (NOTIFIED)","03-FEB-2009"
"2222","N","ADMINISTRATIVE CHANGE","23-SEP-2003"
"2222","N","ADMINISTRATIVE CHANGE","10-APR-2001"
"2222","N","ADMINISTRATIVE CHANGE","28-MAY-1998"
"2222","N","MARKETED (NOTIFIED)","31-DEC-1967"
"2224","Y","MARKETED (NOTIFIED)","03-FEB-2009"
"2224","N","NOC ISSUED","29-SEP-2003"
"2224","N","ADMINISTRATIVE CHANGE","23-SEP-2003"
"2224","N","NOC ISSUED","24-AUG-2001"
"2224","N","ADMINISTRATIVE CHANGE","15-AUG-2001"
"2224","N","MARKETED (NOTIFIED)","14-FEB-2000"
"2224","N","NOC ISSUED","12-AUG-1997"
"2224","N","ADMINISTRATIVE CHANGE","07-AUG-1997"
"2224","N","MARKETED (NOTIFIED)","31-DEC-1974"
"2226","Y","MARKETED (NOTIFIED)","07-JAN-2005"
"2226","N","ADMINISTRATIVE CHANGE","06-JAN-2005"
"2226","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2232","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2233","Y","MARKETED (NOTIFIED)","25-APR-2014"
"2233","N","ADMINISTRATIVE CHANGE","24-APR-2014"
"2233","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2234","Y","MARKETED (NOTIFIED)","25-APR-2014"
"2234","N","ADMINISTRATIVE CHANGE","24-APR-2014"
"2234","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2251","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2252","Y","MARKETED (NOTIFIED)","31-DEC-1968"
"2253","Y","MARKETED (NOTIFIED)","31-DEC-1940"
"2254","Y","MARKETED (NOTIFIED)","03-APR-2013"
"2254","N","NOC ISSUED","21-JUN-2012"
"2254","N","ADMINISTRATIVE CHANGE","28-MAY-2012"
"2254","N","MARKETED (NOTIFIED)","14-DEC-2006"
"2254","N","NOC ISSUED","26-JAN-2006"
"2254","N","ADMINISTRATIVE CHANGE","29-DEC-2005"
"2254","N","MARKETED (NOTIFIED)","16-APR-2004"
"2254","N","NOC ISSUED","09-JUL-2003"
"2254","N","ADMINISTRATIVE CHANGE","03-JUL-2003"
"2254","N","NOC ISSUED","18-JAN-2001"
"2254","N","ADMINISTRATIVE CHANGE","09-JAN-2001"
"2254","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2255","Y","MARKETED (NOTIFIED)","03-APR-2013"
"2255","N","NOC ISSUED","21-JUN-2012"
"2255","N","ADMINISTRATIVE CHANGE","28-MAY-2012"
"2255","N","MARKETED (NOTIFIED)","14-DEC-2006"
"2255","N","NOC ISSUED","26-JAN-2006"
"2255","N","ADMINISTRATIVE CHANGE","29-DEC-2005"
"2255","N","MARKETED (NOTIFIED)","16-APR-2004"
"2255","N","NOC ISSUED","09-JUL-2003"
"2255","N","ADMINISTRATIVE CHANGE","03-JUL-2003"
"2255","N","NOC ISSUED","18-JAN-2001"
"2255","N","ADMINISTRATIVE CHANGE","10-JAN-2001"
"2255","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2262","Y","MARKETED (NOTIFIED)","31-DEC-1968"
"2265","Y","MARKETED (NOTIFIED)","01-APR-2001"
"2265","N","ADMINISTRATIVE CHANGE","12-MAR-2001"
"2265","N","MARKETED (NOTIFIED)","31-DEC-1952"
"2272","Y","MARKETED (NOTIFIED)","19-OCT-2012"
"2272","N","NOC ISSUED","25-FEB-2011"
"2272","N","ADMINISTRATIVE CHANGE","08-FEB-2011"
"2272","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2283","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2300","Y","MARKETED (NOTIFIED)","10-MAY-2011"
"2300","N","ADMINISTRATIVE CHANGE","26-MAY-2010"
"2300","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2305","Y","MARKETED (NOTIFIED)","27-MAY-1997"
"2305","N","ADMINISTRATIVE CHANGE","15-MAY-1997"
"2305","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2308","Y","MARKETED (NOTIFIED)","27-MAY-2010"
"2308","N","ADMINISTRATIVE CHANGE","26-MAY-2010"
"2308","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2315","Y","MARKETED (NOTIFIED)","02-SEP-2004"
"2315","N","ADMINISTRATIVE CHANGE","01-SEP-2004"
"2315","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2317","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2333","Y","MARKETED (NOTIFIED)","12-JUL-2012"
"2333","N","NOC ISSUED","11-JUL-2012"
"2333","N","ADMINISTRATIVE CHANGE","29-JUN-2012"
"2333","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2334","Y","MARKETED (NOTIFIED)","15-JUL-2004"
"2334","N","ADMINISTRATIVE CHANGE","14-JUL-2004"
"2334","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2357","Y","MARKETED (NOTIFIED)","31-DEC-1968"
"2358","Y","MARKETED (NOTIFIED)","31-DEC-1968"
"2359","Y","MARKETED (NOTIFIED)","31-DEC-1968"
"2360","Y","MARKETED (NOTIFIED)","31-DEC-1968"
"2361","Y","MARKETED (NOTIFIED)","31-DEC-1968"
"2365","Y","MARKETED (NOTIFIED)","25-NOV-2010"
"2365","N","ADMINISTRATIVE CHANGE","25-MAY-2010"
"2365","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2366","Y","MARKETED (NOTIFIED)","22-OCT-2010"
"2366","N","ADMINISTRATIVE CHANGE","25-MAY-2010"
"2366","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2367","Y","MARKETED (NOTIFIED)","19-OCT-2010"
"2367","N","ADMINISTRATIVE CHANGE","25-MAY-2010"
"2367","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2368","Y","MARKETED (NOTIFIED)","23-NOV-2010"
"2368","N","ADMINISTRATIVE CHANGE","25-MAY-2010"
"2368","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2374","Y","MARKETED (NOTIFIED)","31-DEC-1959"
"2375","Y","MARKETED (NOTIFIED)","31-DEC-1959"
"2376","Y","MARKETED (NOTIFIED)","31-DEC-1959"
"2386","Y","MARKETED (NOTIFIED)","12-SEP-2013"
"2386","N","NOC ISSUED","21-JUN-2012"
"2386","N","ADMINISTRATIVE CHANGE","06-JUN-2012"
"2386","N","MARKETED (NOTIFIED)","06-FEB-2007"
"2386","N","NOC ISSUED","26-JAN-2006"
"2386","N","ADMINISTRATIVE CHANGE","04-JAN-2006"
"2386","N","MARKETED (NOTIFIED)","21-APR-2004"
"2386","N","NOC ISSUED","08-JUL-2003"
"2386","N","ADMINISTRATIVE CHANGE","03-JUL-2003"
"2386","N","NOC ISSUED","17-JAN-2001"
"2386","N","ADMINISTRATIVE CHANGE","05-JAN-2001"
"2386","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2389","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2390","Y","MARKETED (NOTIFIED)","23-NOV-2005"
"2390","N","ADMINISTRATIVE CHANGE","14-JUL-2004"
"2390","N","MARKETED (NOTIFIED)","31-DEC-1975"
"2396","Y","MARKETED (NOTIFIED)","06-MAY-2005"
"2396","N","ADMINISTRATIVE CHANGE","05-MAY-2005"
"2396","N","MARKETED (NOTIFIED)","31-DEC-1967"
"2400","Y","MARKETED (NOTIFIED)","06-MAY-2005"
"2400","N","ADMINISTRATIVE CHANGE","05-MAY-2005"
"2400","N","MARKETED (NOTIFIED)","31-DEC-1972"
"2401","Y","MARKETED (NOTIFIED)","12-JAN-2005"
"2401","N","ADMINISTRATIVE CHANGE","08-SEP-2004"
"2401","N","MARKETED (NOTIFIED)","31-DEC-1972"
"2404","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2405","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2406","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2410","Y","MARKETED (NOTIFIED)","27-OCT-2012"
"2410","N","ADMINISTRATIVE CHANGE","26-OCT-2012"
"2410","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2423","Y","MARKETED (NOTIFIED)","31-DEC-1970"
"2426","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2427","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2430","Y","MARKETED (NOTIFIED)","31-DEC-1975"
"2431","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2442","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2443","Y","MARKETED (NOTIFIED)","31-DEC-1965"
"2444","Y","MARKETED (NOTIFIED)","17-JAN-2011"
"2444","N","ADMINISTRATIVE CHANGE","26-MAY-2010"
"2444","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2447","Y","MARKETED (NOTIFIED)","12-JUL-2012"
"2447","N","NOC ISSUED","11-JUL-2012"
"2447","N","ADMINISTRATIVE CHANGE","29-JUN-2012"
"2447","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2467","Y","MARKETED (NOTIFIED)","24-JUN-2010"
"2467","N","ADMINISTRATIVE CHANGE","23-JUN-2010"
"2467","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2468","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2470","Y","MARKETED (NOTIFIED)","04-APR-2011"
"2470","N","ADMINISTRATIVE CHANGE","26-MAY-2010"
"2470","N","MARKETED (NOTIFIED)","02-APR-1980"
"2471","Y","MARKETED (NOTIFIED)","04-APR-2011"
"2471","N","ADMINISTRATIVE CHANGE","26-MAY-2010"
"2471","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2472","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2473","Y","MARKETED (NOTIFIED)","06-DEC-2002"
"2473","N","NOC ISSUED","05-DEC-2002"
"2473","N","ADMINISTRATIVE CHANGE","21-NOV-2002"
"2473","N","MARKETED (NOTIFIED)","31-DEC-1976"
"2479","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2480","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2481","Y","MARKETED (NOTIFIED)","31-DEC-1976"
"2483","Y","MARKETED (NOTIFIED)","31-DEC-1976"
